feature,theta,kernel,kernel_label,param,param_value,n_params,weights,acc,acc_std,mae_ord,mae_ord_std,acc1,acc1_std,rmse,r2
eig,0.0,K5_plus,正指数核,beta_plus,0.07943282347242814,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,0.15848931924611134,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,0.31622776601683794,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,0.630957344480193,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,1.2589254117941675,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,2.5118864315095797,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,5.01187233627272,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,10.0,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,19.952623149688787,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,39.81071705534969,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,79.43282347242814,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,158.48931924611142,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,316.22776601683796,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,630.957344480193,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,1258.9254117941662,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,2511.886431509577,1,off,0.42147446316312953,0.009221624935577863,0.7560007284823208,0.013287321616390606,0.8408369061389582,0.00459549130332164,53.489083273097734,0.7030193310733637
eig,0.0,K5_plus,正指数核,beta_plus,5011.872336272725,1,off,0.4214253713614604,0.00921834053035434,0.7560498202839899,0.013267766682343148,0.8408369061389582,0.00459549130332164,53.49246496920183,0.7029818412628701
eig,0.0,K5_plus,正指数核,beta_plus,10000.0,1,off,0.42147446316312953,0.009137612557892484,0.7559516125746848,0.013433361754810781,0.8409351138482632,0.004745573424360831,53.49334165236403,0.7029696486192174
gamF,1.0,K1_lin,线性核,,,0,off,0.3762588045537618,0.008337265547940445,0.8519795157135348,0.014778268953687487,0.8077477059857887,0.0073011209337479985,58.20881882431486,0.6482766838754068
gamF,1.0,K2_cap,香农容量核,,,0,off,0.375865997822508,0.007734747991274152,0.8518322764674778,0.01558228524109587,0.8071094281932061,0.006863347886634374,58.12217378759733,0.6492882113518249
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,0.01,1,off,0.37778068656445496,0.007887781245021106,0.8496721287171853,0.014464410056042936,0.8087295781781216,0.006911483119097257,58.18228935569806,0.6485951682420131
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,0.0199526231496888,1,off,0.37728975649478025,0.007982505533550104,0.8476101766232145,0.014530037133532438,0.8102514963477653,0.006501295940449276,58.066829681634125,0.649990802615036
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,0.039810717055349734,1,off,0.37846811642362427,0.00888796644951327,0.8462354494876939,0.01541448092327948,0.8103496799511035,0.006478403719815174,57.99793919643739,0.650814292271602
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,0.07943282347242814,1,off,0.3781244738119404,0.009185005387045333,0.8491319742630233,0.015600380043695614,0.8087786699797908,0.0069003781723774105,58.13828489572603,0.6491259692574427
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,0.15848931924611134,1,off,0.3759643140086644,0.008932740377360538,0.8531576707416599,0.016555072064277632,0.8057347974815532,0.006611216489259681,58.18785367984823,0.648505486593771
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,0.31622776601683794,1,off,0.3772406646931111,0.007835446436131245,0.8472664857995967,0.01478699797221523,0.8097605060131732,0.006081135056453699,57.974043780124326,0.6510946849352656
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,0.630957344480193,1,off,0.3774861839663741,0.008271819341223341,0.8470209665263336,0.01528773568446199,0.8097605060131732,0.006093012709185609,57.94684744349907,0.651419629570819
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,1.2589254117941675,1,off,0.3786645077362677,0.009105891025245515,0.846480896443056,0.01571133804259817,0.809956933484767,0.006503801020145827,58.02403214068644,0.650500829886103
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,2.5118864315095797,1,off,0.37758436756971236,0.008121637527330819,0.8478555512606757,0.01594152804491825,0.8091222884855076,0.006149057720647221,58.03502938570939,0.6503467202646922
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,5.01187233627272,1,off,0.3775353360329606,0.009271332142083678,0.8525194532139944,0.015818036893556705,0.8063239714194836,0.007106342833151602,58.29089364837911,0.6472816774020497
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,10.0,1,off,0.3783208410186169,0.009171198263416579,0.8472174060509111,0.014808946123319355,0.809613182396232,0.005971485100696155,58.014060062983425,0.6506145642682489
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,19.952623149688787,1,off,0.3786644715773173,0.008620197159080792,0.8486901239420342,0.015843419363541302,0.8081404886110757,0.006933427867948934,58.11625742052145,0.6493932222352393
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,39.81071705534969,1,off,0.3782226333093117,0.009017943739803792,0.8482973895286813,0.015616751828761906,0.8088768656361125,0.00692914202008853,57.97508331839121,0.6510934486695457
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,79.43282347242814,1,off,0.37797716224798267,0.008664928791204812,0.8477083481735692,0.014518821787551643,0.809465919044208,0.006112141180038785,57.99936871379718,0.6508060332072334
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,158.48931924611142,1,off,0.37851722027827683,0.009055763675992293,0.8466773841795673,0.014537788871685236,0.8101532042675756,0.0055515737085548135,57.960281341857566,0.651276357584732
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,316.22776601683796,1,off,0.37620959222225797,0.007188981490974464,0.8485430293317788,0.013844102993726752,0.8104969794620779,0.006719762960822378,58.000715610026205,0.6507823864627712
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,630.957344480193,1,off,0.37836989666133564,0.008636468412610104,0.8472174422098615,0.014262956050533536,0.8098095616558918,0.005765692367030888,58.00281504562704,0.6507649416047464
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,1258.9254117941662,1,off,0.3775352878210267,0.008464676146457661,0.8470699860101021,0.01622899146489908,0.8097605542251071,0.006565800557405283,57.848608501015136,0.6525867695898162
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,2511.886431509577,1,off,0.3774862201253245,0.008666272566035417,0.8478556235785766,0.014819399477219964,0.8091713320752429,0.005809911505663401,57.90160229771256,0.6519780935628227
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,5011.872336272725,1,off,0.37674979488835386,0.008651715378543704,0.8481010705339387,0.015143059426478232,0.809416803136572,0.005705289744855972,57.91222022093083,0.651844850915522
gamF,1.0,K3_eesm,EESM指数核,beta_EESM,10000.0,1,off,0.37719160905039245,0.008342683251667813,0.8486411165112495,0.015143829474257495,0.8083858511955535,0.005915949426822875,57.974801447625076,0.6510867300678702
gamF,1.0,K4_pow,幂函数核,q,-2.0,1,off,0.3759641934788297,0.00776964257607246,0.8507521604068893,0.014836979534328824,0.8083367834998514,0.006653057778932097,58.133077678190055,0.6491804056432283
gamF,1.0,K4_pow,幂函数核,q,-1.0,1,off,0.373754953926868,0.007977579376661893,0.8549251684494837,0.014736338460495707,0.8063730270622023,0.006801256795394968,58.26790836169441,0.6475568630396058
gamF,1.0,K4_pow,幂函数核,q,-0.5,1,off,0.37650422740315703,0.008143344494523747,0.8506048488429316,0.015031530702496675,0.8090242254120042,0.007537785643225629,58.13020919592715,0.6492204164650964
gamF,1.0,K4_pow,幂函数核,q,1.0,1,off,0.3762588045537618,0.008337265547940445,0.8519795157135348,0.014778268953687487,0.8077477059857887,0.0073011209337479985,58.20881882431486,0.6482766838754068
gamF,1.0,K4_pow,幂函数核,q,2.0,1,off,0.3785662638680121,0.008659437384571946,0.8469227467640451,0.015568727385498974,0.8100060493924032,0.007369440968650672,57.98719209515021,0.6509489461687521
gamF,1.0,K5_plus,正指数核,beta_plus,0.01,1,off,0.37748613575444023,0.007864635133405762,0.8498194041221927,0.014507588545724485,0.808876853583129,0.006783560737481066,58.177934398682225,0.6486495071572923
gamF,1.0,K5_plus,正指数核,beta_plus,0.0199526231496888,1,off,0.3767497466764199,0.00809681049893532,0.8479538192348983,0.014732189526489648,0.8103987717527726,0.006399872334343899,58.070716074813596,0.6499425632911302
gamF,1.0,K5_plus,正指数核,beta_plus,0.039810717055349734,1,off,0.37846811642362427,0.00888796644951327,0.8462354494876939,0.01541448092327948,0.8103496799511035,0.006478403719815174,57.99793919643739,0.650814292271602
gamF,1.0,K5_plus,正指数核,beta_plus,0.07943282347242814,1,off,0.37797705377113144,0.007895547110759436,0.8493775779071706,0.014331157706860772,0.8087295781781216,0.006911483119097257,58.152262529723544,0.6489628836726673
gamF,1.0,K5_plus,正指数核,beta_plus,0.15848931924611134,1,off,0.37630796867333177,0.008900657860158418,0.8525194291080274,0.0168704240680053,0.8060784762521875,0.006824925454273164,58.17607182247715,0.6486441812492562
gamF,1.0,K5_plus,正指数核,beta_plus,0.31622776601683794,1,off,0.378075297639387,0.008076440367144076,0.84648094465499,0.015154745085972508,0.8097605060131732,0.006081135056453699,57.94321558406066,0.6514629413914645
gamF,1.0,K5_plus,正指数核,beta_plus,0.630957344480193,1,off,0.37665151486114784,0.007592561256560906,0.8477574520282218,0.014604574507764617,0.8098586896165114,0.006068581706360586,57.9782868915146,0.6510449614504843
gamF,1.0,K5_plus,正指数核,beta_plus,1.2589254117941675,1,off,0.37650422740315703,0.00800304035131881,0.8484939375301097,0.013851381439570574,0.8100059891274857,0.006196642883228316,58.08389983077842,0.6497888095674952
gamF,1.0,K5_plus,正指数核,beta_plus,2.5118864315095797,1,off,0.37787889427376015,0.007920190958266583,0.8495738969019131,0.014970050134526151,0.8078949211258788,0.006440244339493027,58.10034731364751,0.6495746593532584
gamF,1.0,K5_plus,正指数核,beta_plus,5.01187233627272,1,off,0.3753260000571311,0.008404997523197481,0.8505067616634612,0.014430020086440289,0.8092204841418293,0.006164137685412222,58.151547697277366,0.6489681577955688
gamF,1.0,K5_plus,正指数核,beta_plus,10.0,1,off,0.37616064505639046,0.009132129550711781,0.8508995081297975,0.014193153838850574,0.8087786097148735,0.006843978331699737,58.13527359326756,0.6491617676875154
gamF,1.0,K5_plus,正指数核,beta_plus,19.952623149688787,1,off,0.3775843434637454,0.008351591891451482,0.8501139428792239,0.014625571121910473,0.8084350153151234,0.007155030150918144,58.166762018939764,0.6487961629392288
gamF,1.0,K5_plus,正指数核,beta_plus,39.81071705534969,1,off,0.3756205267611789,0.008356284906176155,0.8520777836877572,0.013894232028546004,0.8085331748124946,0.00686943493791646,58.18646447005121,0.6485571713914463
gamF,1.0,K5_plus,正指数核,beta_plus,79.43282347242814,1,off,0.3753750315938829,0.007770750273340152,0.8500158315937865,0.014029345941291942,0.8104478635544418,0.0064911710474168695,57.96711580239612,0.6511857952073633
gamF,1.0,K5_plus,正指数核,beta_plus,158.48931924611142,1,off,0.3747368261192009,0.007698788549168282,0.8506539888565345,0.014627029427343206,0.8098095978148423,0.006129364169989532,57.940955627724804,0.6514908148140681
gamF,1.0,K5_plus,正指数核,beta_plus,316.22776601683796,1,off,0.37660248332439605,0.008951552063028306,0.8493774212183854,0.015693867446756958,0.8096624549926531,0.00807581822343181,57.97088879875298,0.6511395304581374
gamF,1.0,K5_plus,正指数核,beta_plus,630.957344480193,1,off,0.3749331933258774,0.0075895282390294454,0.8502612544431816,0.014430559408460672,0.8098586896165114,0.00612589465908444,57.90337978245567,0.6519479758040883
gamF,1.0,K5_plus,正指数核,beta_plus,1258.9254117941662,1,off,0.37679876616018826,0.008019173243581576,0.8498684718178948,0.014702837711050977,0.8090732931077064,0.0077936351955309345,58.02222705755918,0.6505217342563123
gamF,1.0,K5_plus,正指数核,beta_plus,2511.886431509577,1,off,0.3750804084659674,0.007240386807881093,0.8513904261464887,0.014354694625065268,0.8085823027731143,0.007490302742064486,58.016572871456994,0.6505837781060937
gamF,1.0,K5_plus,正指数核,beta_plus,5011.872336272725,1,off,0.37498229718052994,0.0076501366637844685,0.850212150588529,0.014556576553567041,0.8099077814181805,0.006118091655920367,57.907289216120674,0.6518982842721749
gamF,1.0,K5_plus,正指数核,beta_plus,10000.0,1,off,0.37674967435851914,0.008039400733929036,0.8498684718178948,0.014689718716126713,0.8091223849093755,0.007789359579357151,58.0224911329819,0.6505190996561261
